user_id,sign_up_date,last_active_date,monthly_revenue,attributed_show_id
user_03316,2017-02-28,2017-05-28,6.23,
user_03317,2017-07-07,2017-11-07,29.85,
user_03318,2025-11-25,2026-05-25,10.25,
user_03319,2022-08-10,2023-05-10,19.36,
user_03320,2022-05-04,2022-10-04,21.3,
user_03321,2024-05-20,2024-12-20,17.13,
user_03322,2021-04-27,2021-07-27,6.31,
user_03323,2023-11-27,2024-04-27,6.51,
user_03324,2024-04-17,2024-07-17,7.41,
user_03325,2019-10-06,2020-02-06,9.21,
user_03326,2025-04-11,2025-09-11,22.04,
user_03327,2020-08-21,2021-01-21,13.95,
user_03328,2023-03-16,2023-11-16,12.88,
user_03329,2018-07-17,2019-01-17,20.22,
user_03330,2025-11-23,2026-05-23,10.11,
user_03331,2017-06-28,2017-10-28,10.73,
user_03332,2020-10-06,2021-03-06,6.87,
user_03333,2019-05-15,2020-09-15,22.71,
user_03334,2020-05-23,2020-08-23,13.23,
user_03335,2019-12-23,2020-02-23,14.94,
user_03336,2021-12-02,2022-10-02,13.12,
user_03337,2022-03-12,2022-08-12,13.1,
user_03338,2017-10-18,2018-04-18,10.71,
user_03339,2024-02-03,2024-10-03,10.2,
user_03340,2025-09-21,2026-03-21,15.43,
user_03341,2024-12-30,2025-01-30,13.31,
user_03342,2017-01-27,2017-05-27,8.57,
user_03343,2025-05-17,2025-08-17,18.03,
user_03344,2023-01-05,2023-10-05,9.32,
user_03345,2020-03-08,2020-05-08,23.01,
user_03346,2025-11-20,2026-01-20,12.5,
user_03347,2024-10-06,2025-03-06,8.88,
user_03348,2018-02-14,2018-10-14,14.43,
user_03349,2022-11-13,2023-06-13,9.32,
user_03350,2019-09-07,2019-12-07,6.32,
user_03351,2023-11-06,2024-07-06,11.57,
user_03352,2023-09-09,2024-02-09,28.26,
user_03353,2021-05-19,2021-12-19,10.89,
user_03354,2017-12-27,2018-02-27,13.46,
user_03355,2025-10-11,2026-02-11,24.3,
user_03356,2021-09-12,2022-04-12,17.45,
user_03357,2018-11-09,2019-03-09,6.54,
user_03358,2021-09-26,2021-12-26,9.21,
user_03359,2023-12-11,2024-06-11,9.75,
user_03360,2025-07-15,2026-03-15,10.16,
user_03361,2022-09-10,2023-03-10,12.78,
user_03362,2024-01-08,2024-05-08,8.76,
user_03363,2019-05-03,2019-11-03,7.77,
user_03364,2018-07-23,2018-09-23,10.25,
user_03365,2018-02-26,2018-09-26,9.67,
user_03366,2022-04-28,2022-08-28,21.57,
user_03367,2018-10-17,2019-06-17,12.53,
user_03368,2017-06-26,2017-09-26,16.23,
user_03369,2019-12-21,2020-08-21,13.8,
user_03370,2020-08-22,2020-11-22,7.91,
user_03371,2022-09-04,2023-02-04,11.02,
user_03372,2025-07-04,2026-04-04,6.65,
user_03373,2018-03-04,2018-09-04,21.44,
user_03374,2023-01-11,2023-06-11,19.12,
user_03375,2024-02-22,2024-05-22,16.5,
user_03376,2021-07-10,2022-02-10,14.09,
user_03377,2025-02-06,2026-03-06,8.85,
user_03378,2020-10-13,2021-05-13,12.39,
user_03379,2020-08-28,2021-05-28,21.16,
user_03380,2025-05-19,2025-12-19,7.97,
user_03381,2020-08-27,2021-01-27,31.08,
user_03382,2017-11-21,2018-02-21,15.83,
user_03383,2018-02-06,2018-10-06,6.5,
user_03384,2020-05-15,2020-11-15,20.34,
user_03385,2021-03-19,2021-06-19,20.36,
user_03386,2017-10-29,2018-05-29,15.78,
user_03387,2022-06-08,2022-09-08,10.5,
user_03388,2020-08-18,2021-03-18,22.41,
user_03389,2025-05-24,2025-09-24,20.09,
user_03390,2018-12-31,2019-06-30,6.73,
user_03391,2018-07-13,2018-12-13,53.7,
user_03392,2019-03-07,2019-09-07,18.72,
user_03393,2020-01-10,2020-07-10,12.51,
user_03394,2018-01-12,2018-07-12,16.31,
user_03395,2022-02-08,2022-08-08,10.46,
user_03396,2018-02-03,2018-11-03,36.77,
user_03397,2021-01-24,2022-01-24,6.19,
user_03398,2018-12-03,2019-09-03,12.89,
user_03399,2019-06-20,2019-12-20,9.68,
user_03400,2023-10-09,2024-01-09,8.76,
user_03401,2024-03-08,2024-03-08,16.62,
user_03402,2023-11-10,2024-04-10,13.08,
user_03403,2023-06-26,2024-01-26,6.5,
user_03404,2019-07-30,2019-12-30,10.44,
user_03405,2024-09-16,2025-07-16,16.25,
user_03406,2019-06-06,2020-04-06,25.43,
user_03407,2022-03-11,2022-11-11,8.58,
user_03408,2023-07-24,2023-09-24,12.37,
user_03409,2019-10-08,2020-07-08,9.56,
user_03410,2020-08-23,2020-12-23,13.61,
user_03411,2023-08-21,2024-05-21,7.32,
user_03412,2023-06-08,2023-08-08,16.16,
user_03413,2021-09-08,2022-02-08,8.74,
user_03414,2017-06-14,2017-12-14,24.17,
user_03415,2025-03-24,2025-10-24,7.19,
user_03416,2017-05-18,2018-02-18,31.05,
user_03417,2021-06-04,2021-10-04,6.65,
user_03418,2025-12-13,2026-05-13,7.88,
user_03419,2018-02-06,2018-06-06,6.16,
user_03420,2019-09-13,2020-01-13,15.68,
user_03421,2023-10-10,2024-02-10,29.16,
user_03422,2023-07-23,2024-02-23,35.22,
user_03423,2019-06-12,2019-11-12,12.1,
user_03424,2019-06-20,2019-12-20,9.19,
user_03425,2017-10-07,2018-06-07,12.32,
user_03426,2023-02-04,2023-08-04,6.07,
user_03427,2024-11-20,2025-03-20,6.4,
user_03428,2023-05-26,2023-10-26,8.27,
user_03429,2017-04-10,2017-10-10,9.5,
user_03430,2022-03-15,2022-12-15,11.12,
user_03431,2024-11-20,2025-04-20,8.84,
user_03432,2025-11-10,2026-07-10,34.16,
user_03433,2024-01-12,2024-10-12,9.41,
user_03434,2024-02-08,2024-06-08,20.63,
user_03435,2022-09-18,2022-12-18,16.88,
user_03436,2025-01-29,2025-07-29,20.06,
user_03437,2022-12-15,2023-05-15,12.43,
user_03438,2020-07-15,2021-08-15,26.93,
user_03439,2024-10-30,2025-04-30,11.49,
user_03440,2023-01-31,2023-09-30,9.66,
user_03441,2019-04-29,2019-10-29,18.95,
user_03442,2017-11-28,2018-02-28,13.42,
user_03443,2020-10-07,2021-02-07,6.44,
user_03444,2017-08-13,2018-01-13,10.15,
user_03445,2024-07-26,2025-01-26,15.81,
user_03446,2017-07-31,2017-12-31,8.77,
user_03447,2019-12-22,2020-06-22,16.87,
user_03448,2017-06-17,2018-03-17,18.52,
user_03449,2018-12-19,2019-04-19,13.86,
user_03450,2024-11-27,2025-03-27,7.5,
user_03451,2023-05-14,2023-10-14,23.63,
user_03452,2018-07-21,2018-11-21,25.05,
user_03453,2019-09-05,2019-10-05,29.85,
user_03454,2024-04-12,2024-10-12,8.18,
user_03455,2025-06-09,2025-07-09,6.24,
user_03456,2024-11-18,2025-05-18,12.72,
user_03457,2023-09-09,2024-04-09,12.31,
user_03458,2020-08-05,2020-12-05,9.97,
user_03459,2020-01-01,2020-08-01,7.63,
user_03460,2021-09-29,2022-01-29,12.29,
user_03461,2017-08-20,2018-04-20,14.22,
user_03462,2022-01-28,2022-04-28,11.67,
user_03463,2022-11-28,2023-06-28,23.08,
user_03464,2022-04-10,2022-11-10,9.69,
user_03465,2024-08-10,2025-01-10,7.09,
user_03466,2020-04-12,2020-09-12,17.31,
user_03467,2021-02-16,2021-07-16,14.48,
user_03468,2024-10-10,2025-03-10,6.56,
user_03469,2017-09-26,2017-11-26,16.92,
user_03470,2025-01-13,2025-09-13,24.63,
user_03471,2017-11-25,2018-03-25,12.81,
user_03472,2019-01-03,2019-11-03,17.39,
user_03473,2025-08-25,2026-03-25,52.79,
user_03474,2018-04-01,2019-01-01,7.46,
user_03475,2023-04-02,2023-10-02,10.42,
user_03476,2018-03-01,2018-08-01,12.04,
user_03477,2022-11-03,2023-02-03,10.85,
user_03478,2017-04-03,2017-08-03,12.44,
user_03479,2025-10-21,2025-12-21,10.43,
user_03480,2018-06-25,2019-01-25,9.6,
user_03481,2021-09-17,2022-01-17,9.3,
user_03482,2024-03-25,2024-07-25,18.59,
user_03483,2018-06-27,2019-01-27,6.02,
user_03484,2024-11-21,2025-02-21,18.27,
user_03485,2022-10-30,2023-06-30,8.7,
user_03486,2021-08-14,2022-01-14,16.96,
user_03487,2024-05-09,2024-12-09,22.99,
user_03488,2020-08-29,2021-07-29,11.03,
user_03489,2024-06-20,2025-05-20,15.7,
user_03490,2023-02-25,2023-08-25,7.93,
user_03491,2020-05-30,2020-10-30,36.7,
user_03492,2025-11-08,2026-07-08,31.15,
user_03493,2025-11-07,2026-03-07,6.83,
user_03494,2021-03-15,2022-03-15,6.92,
user_03495,2020-03-26,2020-12-26,6.06,
user_03496,2017-07-13,2018-01-13,17.5,
user_03497,2019-05-25,2020-04-25,8.51,
user_03498,2018-11-13,2019-05-13,12.86,
user_03499,2018-10-21,2019-09-21,7.34,
user_03500,2020-03-14,2020-10-14,6.49,
user_03501,2018-05-12,2018-09-12,7.88,
user_03502,2024-10-08,2025-01-08,7.14,
user_03503,2025-11-29,2026-06-29,6.45,
user_03504,2018-11-10,2019-07-10,11.66,
user_03505,2019-08-24,2019-12-24,8.68,
user_03506,2021-12-11,2022-07-11,14.75,
user_03507,2018-06-17,2019-02-17,20.56,
user_03508,2023-05-11,2024-03-11,14.62,
user_03509,2019-08-28,2019-12-28,12.64,
user_03510,2018-08-29,2018-12-29,6.39,
user_03511,2023-01-21,2023-08-21,11.04,
user_03512,2022-12-26,2023-11-26,27.16,
user_03513,2017-04-13,2017-10-13,8.46,
user_03514,2022-08-08,2023-04-08,17.12,
user_03515,2022-02-20,2022-04-20,9.75,
user_03516,2018-10-02,2019-07-02,11.66,
user_03517,2023-08-14,2023-11-14,10.9,
user_03518,2022-09-10,2023-04-10,11.77,
user_03519,2024-11-29,2025-09-29,9.03,
user_03520,2025-02-06,2025-08-06,9.79,
user_03521,2025-07-21,2025-12-21,14.85,
user_03522,2023-06-08,2024-02-08,30.52,
user_03523,2025-12-20,2026-05-20,7.79,
user_03524,2021-12-16,2022-06-16,16.69,
user_03525,2018-04-06,2018-12-06,9.1,
user_03526,2017-06-14,2017-09-14,19.03,
user_03527,2021-11-29,2022-03-29,10.69,
user_03528,2017-03-29,2017-10-29,32.35,
user_03529,2019-06-22,2020-03-22,9.67,
user_03530,2018-01-14,2018-07-14,14.58,
user_03531,2023-10-27,2024-03-27,7.37,
user_03532,2023-07-18,2024-06-18,7.22,
user_03533,2025-10-06,2026-02-06,13.41,
user_03534,2020-02-13,2020-05-13,11.75,
user_03535,2017-10-01,2017-12-01,25.37,
user_03536,2021-12-30,2022-08-30,7.26,
user_03537,2017-12-24,2018-03-24,9.1,
user_03538,2021-06-04,2021-12-04,13.93,
user_03539,2019-08-30,2020-07-30,6.62,
user_03540,2022-09-27,2023-08-27,11.74,
user_03541,2024-06-24,2025-02-24,9.77,
user_03542,2018-08-29,2019-03-29,12.31,
user_03543,2021-10-18,2021-12-18,17.39,
user_03544,2021-03-08,2021-08-08,10.07,
user_03545,2019-10-28,2020-04-28,17.67,
user_03546,2021-12-31,2022-06-30,34.42,
user_03547,2017-12-25,2018-05-25,6.27,
user_03548,2025-01-19,2026-01-19,43.04,
user_03549,2021-08-30,2022-02-28,7.02,
user_03550,2020-03-28,2020-08-28,10.25,
user_03551,2023-07-22,2023-11-22,9.1,
user_03552,2021-10-03,2022-06-03,7.07,
user_03553,2021-08-24,2022-07-24,22.46,
user_03554,2022-04-21,2022-07-21,11.23,
user_03555,2018-08-12,2019-04-12,11.59,
user_03556,2021-02-20,2021-05-20,7.52,
user_03557,2022-11-22,2023-06-22,19.85,
user_03558,2017-09-28,2017-11-28,28.42,
user_03559,2023-08-17,2024-07-17,8.86,
user_03560,2017-12-29,2018-04-29,8.39,
user_03561,2022-12-08,2023-05-08,8.2,
user_03562,2021-08-25,2021-12-25,14.95,
user_03563,2021-01-03,2021-11-03,13.71,
user_03564,2025-06-21,2025-11-21,13.81,
user_03565,2019-03-28,2019-08-28,7.7,
user_03566,2020-01-31,2020-12-31,14.01,
user_03567,2021-04-09,2021-12-09,6.32,
user_03568,2024-06-25,2024-10-25,7.95,
user_03569,2023-07-26,2023-10-26,8.07,
user_03570,2023-04-10,2023-09-10,8.25,
user_03571,2019-07-09,2019-09-09,12.04,
user_03572,2017-01-09,2017-10-09,14.16,
user_03573,2019-07-04,2019-11-04,44.34,
user_03574,2024-02-21,2024-07-21,8.83,
user_03575,2024-05-02,2024-11-02,8.41,
user_03576,2020-03-24,2020-06-24,6.26,
user_03577,2022-07-08,2022-12-08,9.05,
user_03578,2024-03-26,2024-07-26,17.84,
user_03579,2017-12-14,2018-09-14,20.18,
user_03580,2022-07-13,2022-12-13,59.91,
user_03581,2017-10-01,2018-03-01,6.29,
user_03582,2021-01-21,2021-09-21,8.47,
user_03583,2023-05-06,2023-12-06,10.69,
user_03584,2019-11-23,2020-05-23,23.68,
user_03585,2022-05-04,2023-01-04,14.6,
user_03586,2018-05-05,2018-12-05,15.99,
user_03587,2025-03-22,2025-05-22,9.79,
user_03588,2019-11-30,2020-07-30,11.09,
user_03589,2017-07-28,2018-01-28,6.07,
user_03590,2021-01-04,2021-07-04,24.19,
user_03591,2018-07-09,2019-05-09,6.88,
user_03592,2017-08-05,2017-12-05,12.88,
user_03593,2020-06-13,2020-11-13,12.71,
user_03594,2020-12-29,2021-11-29,15.02,
user_03595,2019-06-17,2020-03-17,26.38,
user_03596,2017-11-11,2018-07-11,16.05,
user_03597,2025-08-06,2025-11-06,27.6,
user_03598,2025-07-30,2026-03-30,9.16,
user_03599,2023-10-09,2024-04-09,18.54,
user_03600,2019-09-11,2019-11-11,56.7,
user_03601,2024-09-06,2025-05-06,8.96,
user_03602,2020-01-17,2020-12-17,8.69,
user_03603,2024-09-20,2025-01-20,16.43,
user_03604,2022-12-29,2023-03-29,7.87,
user_03605,2018-08-12,2019-03-12,23.69,
user_03606,2021-07-26,2021-12-26,17.8,
user_03607,2024-02-10,2024-05-10,11.31,
user_03608,2020-10-25,2021-06-25,36.6,
user_03609,2018-10-30,2019-05-30,17.01,
user_03610,2018-03-14,2018-08-14,10.68,
user_03611,2019-02-11,2019-07-11,16.88,
user_03612,2023-04-08,2023-10-08,6.1,
user_03613,2022-11-24,2023-12-24,8.47,
user_03614,2024-12-28,2025-06-28,11.27,
user_03615,2025-06-25,2026-02-25,25.33,
user_03616,2021-09-06,2022-04-06,7.7,
user_03617,2017-11-09,2018-05-09,9.17,
user_03618,2018-01-17,2018-10-17,14.44,
user_03619,2022-05-19,2022-08-19,19.41,
user_03620,2024-10-01,2025-02-01,10.0,
user_03621,2021-12-16,2022-04-16,9.61,
user_03622,2023-09-14,2024-02-14,12.0,
user_03623,2020-11-02,2021-04-02,25.33,
user_03624,2019-07-20,2019-10-20,13.46,
user_03625,2024-05-16,2024-12-16,15.43,
user_03626,2018-01-13,2018-06-13,7.38,
user_03627,2018-08-07,2019-01-07,14.27,
user_03628,2020-06-13,2021-04-13,6.49,
user_03629,2018-01-19,2018-10-19,11.94,
user_03630,2021-10-07,2022-03-07,10.3,
user_03631,2025-10-17,2026-06-17,20.14,
user_03632,2017-02-18,2017-08-18,20.85,
user_03633,2025-06-30,2025-08-30,11.03,
user_03634,2019-03-16,2019-11-16,17.97,
user_03635,2024-03-11,2024-09-11,15.21,
user_03636,2023-08-27,2023-11-27,19.66,
user_03637,2017-12-01,2018-06-01,13.72,
user_03638,2017-06-27,2017-11-27,19.67,
user_03639,2023-01-31,2023-05-31,18.31,
user_03640,2017-10-15,2018-02-15,27.7,
user_03641,2023-10-01,2024-01-01,13.39,
user_03642,2025-03-07,2025-10-07,21.61,
user_03643,2023-02-12,2023-08-12,29.59,
user_03644,2018-01-07,2018-11-07,10.21,
user_03645,2023-09-06,2024-02-06,12.84,
user_03646,2023-07-03,2024-02-03,10.95,
user_03647,2018-10-20,2019-02-20,9.5,
user_03648,2025-10-04,2026-01-04,17.12,
user_03649,2019-09-18,2019-11-18,12.27,
user_03650,2017-10-07,2018-02-07,8.52,
user_03651,2022-03-06,2022-12-06,13.42,
user_03652,2022-12-07,2023-08-07,7.06,
user_03653,2018-07-04,2018-12-04,12.77,
user_03654,2018-12-05,2019-08-05,10.24,
user_03655,2023-01-10,2023-06-10,8.7,
user_03656,2023-07-16,2024-04-16,9.27,
user_03657,2018-09-30,2018-12-30,6.5,
user_03658,2024-12-08,2025-06-08,12.85,
user_03659,2024-10-30,2025-09-30,24.33,
user_03660,2021-12-06,2022-02-06,9.7,
user_03661,2018-03-16,2018-09-16,32.71,
user_03662,2019-12-13,2020-09-13,8.44,
user_03663,2021-10-04,2022-03-04,34.54,
user_03664,2018-10-24,2019-06-24,17.51,
user_03665,2025-07-16,2026-01-16,20.82,
user_03666,2018-05-22,2018-06-22,8.14,
user_03667,2022-10-30,2023-02-28,21.46,
user_03668,2023-11-12,2024-05-12,12.86,
user_03669,2020-03-26,2020-08-26,11.01,
user_03670,2017-06-16,2018-01-16,26.51,
user_03671,2021-04-05,2021-08-05,7.68,
user_03672,2019-05-29,2019-10-29,11.13,
user_03673,2025-04-04,2025-11-04,14.37,
user_03674,2021-12-24,2022-06-24,7.08,
user_03675,2020-04-30,2020-12-30,15.26,
user_03676,2024-09-06,2025-03-06,20.6,
user_03677,2017-10-13,2018-03-13,18.97,
user_03678,2025-12-31,2026-12-31,17.63,
user_03679,2024-08-13,2025-07-13,8.76,
user_03680,2017-02-22,2018-01-22,13.99,
user_03681,2022-07-07,2023-01-07,6.91,
user_03682,2021-06-12,2021-10-12,6.15,
user_03683,2024-05-21,2024-06-21,13.72,
user_03684,2018-05-04,2018-12-04,9.76,
user_03685,2020-04-02,2021-02-02,19.33,
user_03686,2018-02-21,2018-11-21,7.97,
user_03687,2018-11-23,2019-04-23,11.22,
user_03688,2025-12-21,2026-09-21,11.87,
user_03689,2018-07-26,2018-12-26,12.43,
user_03690,2021-07-14,2022-01-14,7.33,
user_03691,2024-07-18,2025-03-18,6.37,
user_03692,2022-08-07,2022-12-07,13.94,
user_03693,2023-05-28,2023-08-28,26.64,
user_03694,2023-08-29,2024-02-29,30.52,
user_03695,2024-03-05,2024-07-05,14.77,
user_03696,2021-06-28,2022-01-28,12.36,
user_03697,2024-06-23,2025-03-23,17.29,
user_03698,2021-07-15,2022-02-15,12.26,
user_03699,2022-09-26,2023-01-26,6.63,
user_03700,2023-12-21,2024-06-21,10.22,
user_03701,2018-05-16,2019-02-16,14.18,
user_03702,2021-04-25,2021-07-25,20.72,
user_03703,2025-07-13,2025-11-13,13.15,
user_03704,2017-10-19,2018-03-19,11.38,
user_03705,2017-10-07,2018-08-07,19.5,
user_03706,2017-04-20,2017-07-20,15.57,
user_03707,2021-04-17,2021-08-17,11.56,
user_03708,2020-09-01,2021-03-01,9.8,
user_03709,2022-09-10,2023-01-10,6.88,
user_03710,2025-07-11,2025-10-11,7.91,
user_03711,2023-10-01,2024-05-01,20.32,
user_03712,2022-07-10,2022-12-10,22.11,
user_03713,2019-04-08,2020-03-08,16.77,
user_03714,2021-04-28,2021-08-28,24.33,
user_03715,2019-12-08,2020-04-08,6.18,
user_03716,2023-01-24,2023-09-24,7.47,
user_03717,2025-07-27,2025-09-27,11.48,
user_03718,2020-07-20,2021-01-20,7.74,
user_03719,2018-05-03,2019-03-03,26.23,
user_03720,2020-07-12,2020-11-12,17.35,
user_03721,2021-12-18,2022-04-18,10.39,
user_03722,2017-05-15,2017-10-15,15.85,
user_03723,2023-01-18,2023-11-18,11.87,
user_03724,2020-05-26,2020-11-26,7.11,
user_03725,2018-11-04,2019-04-04,31.31,
user_03726,2018-07-05,2018-12-05,21.86,
user_03727,2021-05-13,2021-11-13,19.47,
user_03728,2018-03-25,2018-09-25,14.48,
user_03729,2022-07-03,2023-02-03,30.38,
user_03730,2024-09-08,2025-02-08,10.17,
user_03731,2022-04-09,2022-12-09,24.42,
user_03732,2018-10-03,2019-02-03,14.46,
user_03733,2021-05-23,2021-08-23,6.4,
user_03734,2022-05-04,2022-12-04,22.2,
user_03735,2023-12-02,2024-02-02,6.88,
user_03736,2025-08-06,2026-05-06,8.82,
user_03737,2020-08-05,2021-04-05,6.99,
user_03738,2022-05-02,2022-10-02,17.79,
user_03739,2024-07-15,2025-01-15,7.14,
user_03740,2025-04-28,2025-08-28,6.05,
user_03741,2025-08-01,2026-01-01,13.55,
user_03742,2020-10-29,2021-06-29,9.1,
user_03743,2021-10-20,2022-04-20,12.61,
user_03744,2021-01-03,2021-06-03,37.77,
user_03745,2017-08-20,2018-01-20,20.24,
user_03746,2019-10-12,2020-02-12,6.86,
user_03747,2019-08-14,2020-05-14,34.67,
user_03748,2024-09-19,2025-03-19,18.09,
user_03749,2019-07-29,2019-10-29,11.11,
user_03750,2018-04-13,2018-09-13,11.2,
user_03751,2019-09-12,2020-04-12,21.29,
user_03752,2023-01-18,2023-04-18,9.23,
user_03753,2023-05-16,2023-09-16,10.36,
user_03754,2021-09-22,2021-12-22,19.8,
user_03755,2023-04-03,2024-01-03,9.89,
user_03756,2017-04-02,2017-08-02,54.39,
user_03757,2021-03-28,2021-10-28,6.29,
user_03758,2020-08-13,2021-03-13,20.78,
user_03759,2022-06-24,2022-11-24,8.03,
user_03760,2023-02-11,2023-04-11,15.86,
user_03761,2021-04-25,2022-04-25,6.06,
user_03762,2025-07-31,2026-01-31,11.72,
user_03763,2018-11-14,2019-06-14,10.29,
user_03764,2021-01-28,2021-05-28,26.02,
user_03765,2019-04-07,2020-01-07,23.7,
user_03766,2025-10-30,2026-02-28,18.31,
user_03767,2024-08-26,2024-12-26,9.2,
user_03768,2020-03-23,2020-08-23,16.14,
user_03769,2019-06-22,2020-01-22,8.62,
user_03770,2021-07-05,2022-03-05,10.28,
user_03771,2024-01-03,2024-07-03,8.65,
user_03772,2018-01-12,2018-09-12,6.03,
user_03773,2023-06-27,2023-10-27,6.23,
user_03774,2019-10-07,2020-03-07,8.6,
user_03775,2022-02-04,2022-10-04,8.02,
user_03776,2022-05-01,2023-01-01,10.32,
user_03777,2020-11-23,2021-04-23,7.6,
user_03778,2024-04-22,2024-08-22,10.1,
user_03779,2022-08-30,2023-02-28,6.84,
user_03780,2021-11-09,2022-07-09,16.9,
user_03781,2020-07-07,2020-12-07,12.71,
user_03782,2020-03-30,2020-06-30,10.94,
user_03783,2021-07-13,2022-03-13,17.21,
user_03784,2025-07-25,2026-04-25,12.36,
user_03785,2017-03-18,2017-08-18,16.7,
user_03786,2022-10-16,2023-10-16,10.48,
user_03787,2023-06-21,2023-11-21,6.06,
user_03788,2024-05-30,2025-01-30,8.28,
user_03789,2025-04-29,2025-11-29,6.93,
user_03790,2020-01-03,2020-04-03,17.06,
user_03791,2022-12-23,2023-07-23,18.99,
user_03792,2025-08-17,2026-01-17,18.4,
user_03793,2023-05-08,2024-04-08,10.56,
user_03794,2017-09-03,2018-01-03,7.75,
user_03795,2021-02-01,2021-06-01,19.66,
user_03796,2019-09-12,2019-12-12,8.15,
user_03797,2023-03-16,2023-09-16,20.97,
user_03798,2021-11-19,2022-11-19,14.1,
user_03799,2017-09-21,2018-01-21,12.88,
user_03800,2021-08-17,2021-11-17,6.96,
user_03801,2019-05-31,2019-11-30,11.48,
user_03802,2019-11-17,2020-02-17,8.35,
user_03803,2019-08-26,2019-10-26,15.01,
user_03804,2018-04-11,2018-12-11,25.54,
user_03805,2017-04-22,2017-07-22,33.14,
user_03806,2024-06-29,2025-02-28,10.53,
user_03807,2022-06-12,2022-10-12,6.22,
user_03808,2021-11-22,2022-05-22,6.8,
user_03809,2017-06-01,2017-12-01,13.67,
user_03810,2019-05-14,2019-08-14,22.41,
user_03811,2019-03-29,2019-06-29,9.19,
user_03812,2020-02-12,2020-08-12,18.92,
user_03813,2018-12-22,2019-02-22,13.43,
user_03814,2017-06-22,2017-08-22,9.82,
user_03815,2022-06-14,2022-11-14,33.03,
user_03816,2017-08-15,2018-02-15,10.43,
user_03817,2017-12-10,2018-09-10,11.81,
user_03818,2020-05-05,2020-09-05,10.7,
user_03819,2021-07-26,2021-12-26,10.34,
user_03820,2024-07-14,2024-12-14,6.94,
user_03821,2018-01-05,2018-09-05,15.5,
user_03822,2025-02-14,2025-09-14,18.96,
user_03823,2019-08-25,2020-01-25,9.56,
user_03824,2023-08-05,2023-12-05,14.59,
user_03825,2018-05-10,2018-09-10,30.17,
user_03826,2023-07-06,2023-09-06,6.08,
user_03827,2022-11-22,2023-09-22,7.58,
user_03828,2025-01-10,2025-10-10,10.25,
user_03829,2022-06-16,2022-10-16,7.15,
user_03830,2024-04-27,2024-06-27,11.42,
user_03831,2023-07-22,2024-02-22,12.59,
user_03832,2025-05-24,2025-09-24,17.54,
user_03833,2021-09-29,2022-01-29,7.52,
user_03834,2017-11-04,2018-03-04,16.95,
user_03835,2025-10-21,2026-05-21,15.95,
user_03836,2020-05-04,2020-10-04,8.18,
user_03837,2022-04-24,2022-10-24,11.81,
user_03838,2021-09-27,2022-03-27,15.39,
user_03839,2018-04-08,2018-11-08,10.84,
user_03840,2021-10-02,2022-04-02,7.96,
user_03841,2019-10-07,2020-05-07,12.59,
user_03842,2025-10-18,2026-08-18,14.52,
user_03843,2021-01-26,2021-12-26,7.48,
user_03844,2021-02-15,2021-09-15,10.07,
user_03845,2017-03-28,2017-10-28,18.33,
